from,from_name,from_lat,from_lon,to,to_name,to_lat,to_lon,year,value
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2001,101539
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2001,96586
OMN,Oman,30.18062353,38.73203104,ESP,Spain,40.463667,-3.74922,2001,40509
LBY,Libya,32.8872,13.1913,ESP,Spain,40.463667,-3.74922,2001,33216
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2002,514858
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2002,95133
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2002,87952
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2002,67260
OMN,Oman,30.18062353,38.73203104,ESP,Spain,40.463667,-3.74922,2002,45336
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2003,565396
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2003,166592
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2003,97848
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2003,80414
LBY,Libya,32.8872,13.1913,ESP,Spain,40.463667,-3.74922,2003,30390
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2004,587007
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2004,202713
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2004,160170
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2004,93200
OMN,Oman,30.18062353,38.73203104,ESP,Spain,40.463667,-3.74922,2004,53316
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2005,609182
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2005,220643
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2005,195713
EGY,Egypt,31.2001,29.9187,ESP,Spain,40.463667,-3.74922,2005,142389
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2005,89018
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2016,745331
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2016,189941
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2016,138297
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2016,104194
PER,Peru,35.69538227,-11.7472251,ESP,Spain,40.463667,-3.74922,2016,72544
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2017,676834
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2017,178379
PER,Peru,35.69538227,-11.7472251,ESP,Spain,40.463667,-3.74922,2017,142219
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2017,140318
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2017,138952
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2018,723416
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2018,165483
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2018,135672
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2018,128917
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2018,87270
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2019,498221
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2019,172596
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2019,172475
USA,United States of America,53.80463093,-16.35109482,ESP,Spain,40.463667,-3.74922,2019,166055
RUS,Russia,55.7558,37.6173,ESP,Spain,40.463667,-3.74922,2019,128226
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2020,382340
USA,United States of America,53.80463093,-16.35109482,ESP,Spain,40.463667,-3.74922,2020,205621
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2020,159104
RUS,Russia,55.7558,37.6173,ESP,Spain,40.463667,-3.74922,2020,137090
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2020,116093
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,1994,188868
LBY,Libya,32.8872,13.1913,ESP,Spain,40.463667,-3.74922,1994,54515
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,1994,42787
AUS,Australia,31.64589387,20.30408282,ESP,Spain,40.463667,-3.74922,1994,15721
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2008,558928
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2008,333329
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2008,206341
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2008,200874
EGY,Egypt,31.2001,29.9187,ESP,Spain,40.463667,-3.74922,2008,186572
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2009,513626
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2009,182747
EGY,Egypt,31.2001,29.9187,ESP,Spain,40.463667,-3.74922,2009,182093
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2009,179785
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2009,177164
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2010,486064
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2010,302086
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2010,236386
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2010,135120
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2010,129294
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2011,543425
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2011,282899
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2011,186538
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2011,117738
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2011,99613
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2012,600987
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2012,219448
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2012,163903
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2012,163140
PER,Peru,35.69538227,-11.7472251,ESP,Spain,40.463667,-3.74922,2012,97948
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2013,781826
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2013,157651
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2013,146192
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2013,130232
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2013,83978
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2014,853019
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2014,169237
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2014,126142
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2014,117268
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2014,81207
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,1990,129436
LBY,Libya,32.8872,13.1913,ESP,Spain,40.463667,-3.74922,1990,42217
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,1991,149575
LBY,Libya,32.8872,13.1913,ESP,Spain,40.463667,-3.74922,1991,55009
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,1992,160992
LBY,Libya,32.8872,13.1913,ESP,Spain,40.463667,-3.74922,1992,64157
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,1993,174612
LBY,Libya,32.8872,13.1913,ESP,Spain,40.463667,-3.74922,1993,54459
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,1993,7757
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2006,471929
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2006,302354
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2006,212971
EGY,Egypt,31.2001,29.9187,ESP,Spain,40.463667,-3.74922,2006,191692
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2006,143132
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2007,546332
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2007,346793
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2007,178299
EGY,Egypt,31.2001,29.9187,ESP,Spain,40.463667,-3.74922,2007,169042
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2007,88873
DZA,Algeria,36.7538,3.0588,ESP,Spain,40.463667,-3.74922,2015,782737
NGA,Nigeria,33.00395653,-5.999048346,ESP,Spain,40.463667,-3.74922,2015,155966
QAT,Qatar,33.22192915,42.9431289,ESP,Spain,40.463667,-3.74922,2015,122479
NOR,Norway,60.472024,8.468946,ESP,Spain,40.463667,-3.74922,2015,115669
TTO,Trinidad and Tobago,45.66121643,-16.20887166,ESP,Spain,40.463667,-3.74922,2015,45918
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1998,869442
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1998,636003
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1998,114948
ARE,United Arab Emirates ,33.22661315,43.26623436,ITA,Italy,41.87194,12.56738,1998,4420
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1999,1021156
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1999,727443
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1999,109309
NGA,Nigeria,33.00395653,-5.999048346,ITA,Italy,41.87194,12.56738,1999,18212
ARE,United Arab Emirates ,33.22661315,43.26623436,ITA,Italy,41.87194,12.56738,1999,7658
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2018,1251487.235
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2018,684669.421
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2018,248978.014
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2018,170169.421
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2018,120363.615
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2009,863727
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2009,761962
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2009,349301
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2009,162992
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2009,158496
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2010,1054227
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2010,570128
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2010,358178
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2010,234467
AUT,Austria,47.516231,14.550072,ITA,Italy,41.87194,12.56738,2010,135103
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2011,874471
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2011,752208
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2011,236411
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2011,139103
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2011,138951
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2012,836409
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2012,688505
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2012,246469
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2012,225743
DEU,Germany,48.91603664,10.16177296,ITA,Italy,41.87194,12.56738,2012,110642
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2013,1069581
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2013,476936
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2013,217361
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2013,202768
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2013,105956
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2014,915773
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2014,258204
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2014,248793
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2014,248145
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2014,167145
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2015,1053694
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2015,291160
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2015,269748
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2015,218885
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2015,187300
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2016,1022223
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2016,734797
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2016,210350
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2016,184404
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2016,104470
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2020,1094082.724
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2020,575992.371
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2020,281841.054
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2020,264570.439
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2020,169926.076
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2006,1049617
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2006,858012
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2006,357073
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2006,293065
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2006,218885
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2007,936650
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2007,863613
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2007,352082
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2007,306248
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2007,212636
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2008,990295
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2008,894817
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2008,376085
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2008,268605
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2008,210884
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2017,1261410.152
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2017,743354.051
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2017,256707.284
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2017,176819.814
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2017,99031.577
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2019,1274421.873
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2019,509229.551
QAT,Qatar,33.22192915,42.9431289,ITA,Italy,41.87194,12.56738,2019,249557.819
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2019,233956.517
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2019,217199.147
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1990,528220
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1990,423200
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1990,226738
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1991,542637
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1991,535627
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1991,203104
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1992,579856
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1992,503757
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1992,233264
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1993,531102
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1993,508561
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1993,206083
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1994,510356
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1994,445088
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1994,169714
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,1994,2019
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1995,664352
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1995,526357
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1995,137967
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1996,731109
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1996,516659
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1996,169591
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,1997,775030
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,1997,523646
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,1997,190462
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2000,1071372
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2000,801548
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2000,231915
NGA,Nigeria,33.00395653,-5.999048346,ITA,Italy,41.87194,12.56738,2000,83896
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2001,930135
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2001,746531
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2001,266776
NGA,Nigeria,33.00395653,-5.999048346,ITA,Italy,41.87194,12.56738,2001,96660
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2001,46520
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2002,920420
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2002,789165
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2002,298133
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2002,186080
GBR,United Kingdom,55.378051,-3.435973,ITA,Italy,41.87194,12.56738,2002,29337
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2003,935774
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2003,826313
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2003,290703
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2003,191643
GBR,United Kingdom,55.378051,-3.435973,ITA,Italy,41.87194,12.56738,2003,47739
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2004,976579
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2004,900074
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2004,307619
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2004,197739
GBR,United Kingdom,55.378051,-3.435973,ITA,Italy,41.87194,12.56738,2004,42672
DZA,Algeria,36.7538,3.0588,ITA,Italy,41.87194,12.56738,2005,1046378
RUS,Russia,55.7558,37.6173,ITA,Italy,41.87194,12.56738,2005,888721
NLD,Netherlands,52.132633,5.291266,ITA,Italy,41.87194,12.56738,2005,306324
NOR,Norway,60.472024,8.468946,ITA,Italy,41.87194,12.56738,2005,218046
LBY,Libya,32.8872,13.1913,ITA,Italy,41.87194,12.56738,2005,171183
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2017,866097.103
RUS,Russia,55.7558,37.6173,NLD,Netherlands,52.132633,5.291266,2017,375371.37
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2017,275665.075
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2017,211706
DNK,Denmark,56.26392,9.501785,NLD,Netherlands,52.132633,5.291266,2017,47142.149
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2018,952394.182
RUS,Russia,55.7558,37.6173,NLD,Netherlands,52.132633,5.291266,2018,660848.572
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2018,228665.558
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2018,112504.652
USA,United States of America,53.80463093,-16.35109482,NLD,Netherlands,52.132633,5.291266,2018,20023.367
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2019,827840.611
RUS,Russia,55.7558,37.6173,NLD,Netherlands,52.132633,5.291266,2019,627144.822
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2019,265130.958
USA,United States of America,53.80463093,-16.35109482,NLD,Netherlands,52.132633,5.291266,2019,77050.65
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2019,71078.352
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2020,725964.609
RUS,Russia,55.7558,37.6173,NLD,Netherlands,52.132633,5.291266,2020,604022.29
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2020,376389.404
USA,United States of America,53.80463093,-16.35109482,NLD,Netherlands,52.132633,5.291266,2020,96549.568
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2020,91939.456
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,1999,222499
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,1999,111186
BEL,Belgium,50.503887,3.469936,NLD,Netherlands,52.132633,5.291266,1999,26871
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2000,281881
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2000,217738
BEL,Belgium,50.503887,3.469936,NLD,Netherlands,52.132633,5.291266,2000,45308
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2000,35406
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2001,290449
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2001,254334
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2001,126321
BEL,Belgium,50.503887,3.469936,NLD,Netherlands,52.132633,5.291266,2001,41674
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2002,384069
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2002,237140
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2002,209636
BEL,Belgium,50.503887,3.469936,NLD,Netherlands,52.132633,5.291266,2002,61044
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2003,341036
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2003,262611
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2003,171462
BEL,Belgium,50.503887,3.469936,NLD,Netherlands,52.132633,5.291266,2003,74113
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2004,260778
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2004,230009
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2004,93283
BEL,Belgium,50.503887,3.469936,NLD,Netherlands,52.132633,5.291266,2004,44041
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2005,391871
RUS,Russia,55.7558,37.6173,NLD,Netherlands,52.132633,5.291266,2005,147725
DNK,Denmark,56.26392,9.501785,NLD,Netherlands,52.132633,5.291266,2005,98483
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2005,87915
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2005,38673
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2006,462891
RUS,Russia,55.7558,37.6173,NLD,Netherlands,52.132633,5.291266,2006,168829
DNK,Denmark,56.26392,9.501785,NLD,Netherlands,52.132633,5.291266,2006,84414
GBR,United Kingdom,55.378051,-3.435973,NLD,Netherlands,52.132633,5.291266,2006,73846
DEU,Germany,48.91603664,10.16177296,NLD,Netherlands,52.132633,5.291266,2006,49242
NOR,Norway,60.472024,8.468946,NLD,Netherlands,52.132633,5.291266,2007,479523
RUS,Russia,55.7558,37.6173,NLD,Netherlands,52.132633,5.291266,2007,158260
DNK,Denmark,56.26392,9.501785,NLD,Netherlands,52.132633,5.291266,2007,94949
