COUNTRY,YEAR,PRODUCT,VALUE
LVA,2015,Oil and petroleum products (excluding biofuel portion),1740.582
LVA,2016,Oil and petroleum products (excluding biofuel portion),1803.093
LVA,2017,Oil and petroleum products (excluding biofuel portion),1821.552
LVA,2018,Oil and petroleum products (excluding biofuel portion),1628.625
LVA,2019,Oil and petroleum products (excluding biofuel portion),1837.415
LVA,2020,Oil and petroleum products (excluding biofuel portion),1632.842
MDA,2010,Oil and petroleum products (excluding biofuel portion),778.855
MDA,2011,Oil and petroleum products (excluding biofuel portion),811.246
MDA,2012,Oil and petroleum products (excluding biofuel portion),766.144
MDA,2013,Oil and petroleum products (excluding biofuel portion),786.08
MDA,2014,Oil and petroleum products (excluding biofuel portion),806.154
MDA,2015,Oil and petroleum products (excluding biofuel portion),829.082
MDA,2016,Oil and petroleum products (excluding biofuel portion),894.441
MDA,2017,Oil and petroleum products (excluding biofuel portion),935.48
MDA,2018,Oil and petroleum products (excluding biofuel portion),1010.308
MDA,2019,Oil and petroleum products (excluding biofuel portion),1021.535
MDA,2020,Oil and petroleum products (excluding biofuel portion),953.763
MNE,2009,Oil and petroleum products (excluding biofuel portion),329.956
MNE,2010,Oil and petroleum products (excluding biofuel portion),311.641
MNE,2011,Oil and petroleum products (excluding biofuel portion),297.831
MNE,2012,Oil and petroleum products (excluding biofuel portion),281.676
MNE,2013,Oil and petroleum products (excluding biofuel portion),273.898
MNE,2014,Oil and petroleum products (excluding biofuel portion),278.07
MNE,2015,Oil and petroleum products (excluding biofuel portion),297.789
MNE,2016,Oil and petroleum products (excluding biofuel portion),329.943
MNE,2017,Oil and petroleum products (excluding biofuel portion),366.462
MNE,2018,Oil and petroleum products (excluding biofuel portion),389.813
MNE,2019,Oil and petroleum products (excluding biofuel portion),409.41
MNE,2020,Oil and petroleum products (excluding biofuel portion),332.547
MKD,2009,Oil and petroleum products (excluding biofuel portion),973.942
MKD,2010,Oil and petroleum products (excluding biofuel portion),945.007
MKD,2011,Oil and petroleum products (excluding biofuel portion),978.292
MKD,2012,Oil and petroleum products (excluding biofuel portion),935.625
MKD,2013,Oil and petroleum products (excluding biofuel portion),912.658
MKD,2014,Oil and petroleum products (excluding biofuel portion),904.738
MKD,2015,Oil and petroleum products (excluding biofuel portion),970.333
MKD,2016,Oil and petroleum products (excluding biofuel portion),1087.892
MKD,2017,Oil and petroleum products (excluding biofuel portion),1036.865
MKD,2018,Oil and petroleum products (excluding biofuel portion),995.816
MKD,2019,Oil and petroleum products (excluding biofuel portion),1084.542
MKD,2020,Oil and petroleum products (excluding biofuel portion),998.485
MLT,2009,Oil and petroleum products (excluding biofuel portion),2026.201
MLT,2010,Oil and petroleum products (excluding biofuel portion),2382.727
MLT,2011,Oil and petroleum products (excluding biofuel portion),2262.587
MLT,2012,Oil and petroleum products (excluding biofuel portion),2154.509
MLT,2013,Oil and petroleum products (excluding biofuel portion),2056.081
MLT,2014,Oil and petroleum products (excluding biofuel portion),2097.077
MLT,2015,Oil and petroleum products (excluding biofuel portion),2182.789
MLT,2016,Oil and petroleum products (excluding biofuel portion),2314.584
MLT,2017,Oil and petroleum products (excluding biofuel portion),2604.476
MLT,2018,Oil and petroleum products (excluding biofuel portion),2662.205
MLT,2019,Oil and petroleum products (excluding biofuel portion),2753.776
MLT,2020,Oil and petroleum products (excluding biofuel portion),2535.858
NLD,2009,Oil and petroleum products (excluding biofuel portion),46772.041
NLD,2010,Oil and petroleum products (excluding biofuel portion),47210.92
NLD,2011,Oil and petroleum products (excluding biofuel portion),46979.433
NLD,2012,Oil and petroleum products (excluding biofuel portion),46039.564
NLD,2013,Oil and petroleum products (excluding biofuel portion),44196.928
NLD,2014,Oil and petroleum products (excluding biofuel portion),43276.479
NLD,2015,Oil and petroleum products (excluding biofuel portion),42961.101
NLD,2016,Oil and petroleum products (excluding biofuel portion),43501.926
NLD,2017,Oil and petroleum products (excluding biofuel portion),44045.347
NLD,2018,Oil and petroleum products (excluding biofuel portion),42540.027
NLD,2019,Oil and petroleum products (excluding biofuel portion),41457.625
NLD,2020,Oil and petroleum products (excluding biofuel portion),39316.758
NOR,2009,Oil and petroleum products (excluding biofuel portion),13186.192
NOR,2010,Oil and petroleum products (excluding biofuel portion),14148.176
NOR,2011,Oil and petroleum products (excluding biofuel portion),11120.184
NOR,2012,Oil and petroleum products (excluding biofuel portion),13277.078
NOR,2013,Oil and petroleum products (excluding biofuel portion),14847.581
NOR,2014,Oil and petroleum products (excluding biofuel portion),10699.195
NOR,2015,Oil and petroleum products (excluding biofuel portion),10563.938
NOR,2016,Oil and petroleum products (excluding biofuel portion),9522.074
NOR,2017,Oil and petroleum products (excluding biofuel portion),11297.161
NOR,2018,Oil and petroleum products (excluding biofuel portion),11001.376
NOR,2019,Oil and petroleum products (excluding biofuel portion),9323.349
NOR,2020,Oil and petroleum products (excluding biofuel portion),9192.703
POL,2009,Oil and petroleum products (excluding biofuel portion),24811.488
POL,2010,Oil and petroleum products (excluding biofuel portion),26169.584
POL,2011,Oil and petroleum products (excluding biofuel portion),26339.36
POL,2012,Oil and petroleum products (excluding biofuel portion),25113.068
POL,2013,Oil and petroleum products (excluding biofuel portion),22955.218
POL,2014,Oil and petroleum products (excluding biofuel portion),22822.363
POL,2015,Oil and petroleum products (excluding biofuel portion),24265.95
POL,2016,Oil and petroleum products (excluding biofuel portion),26750.343
POL,2017,Oil and petroleum products (excluding biofuel portion),30236.707
POL,2018,Oil and petroleum products (excluding biofuel portion),31064.837
POL,2019,Oil and petroleum products (excluding biofuel portion),31576.414
POL,2020,Oil and petroleum products (excluding biofuel portion),29737.98
PRT,2009,Oil and petroleum products (excluding biofuel portion),13239.226
PRT,2010,Oil and petroleum products (excluding biofuel portion),12850.961
PRT,2011,Oil and petroleum products (excluding biofuel portion),12095.106
PRT,2012,Oil and petroleum products (excluding biofuel portion),10911.869
PRT,2013,Oil and petroleum products (excluding biofuel portion),10923.259
PRT,2014,Oil and petroleum products (excluding biofuel portion),10809.026
PRT,2015,Oil and petroleum products (excluding biofuel portion),11001.12
PRT,2016,Oil and petroleum products (excluding biofuel portion),11124.658
PRT,2017,Oil and petroleum products (excluding biofuel portion),11363.328
PRT,2018,Oil and petroleum products (excluding biofuel portion),11036.171
PRT,2019,Oil and petroleum products (excluding biofuel portion),11768.256
PRT,2020,Oil and petroleum products (excluding biofuel portion),9635.067
ROU,2009,Oil and petroleum products (excluding biofuel portion),8626.606
ROU,2010,Oil and petroleum products (excluding biofuel portion),8657.592
ROU,2011,Oil and petroleum products (excluding biofuel portion),8643.584
ROU,2012,Oil and petroleum products (excluding biofuel portion),8408.194
ROU,2013,Oil and petroleum products (excluding biofuel portion),8013.382
ROU,2014,Oil and petroleum products (excluding biofuel portion),8059.761
ROU,2015,Oil and petroleum products (excluding biofuel portion),8693.12
ROU,2016,Oil and petroleum products (excluding biofuel portion),8863.568
ROU,2017,Oil and petroleum products (excluding biofuel portion),9661.034
ROU,2018,Oil and petroleum products (excluding biofuel portion),9739.11
ROU,2019,Oil and petroleum products (excluding biofuel portion),9924.135
ROU,2020,Oil and petroleum products (excluding biofuel portion),9675.485
SRB,2009,Oil and petroleum products (excluding biofuel portion),3970.135
SRB,2010,Oil and petroleum products (excluding biofuel portion),3963.286
SRB,2011,Oil and petroleum products (excluding biofuel portion),3895.444
SRB,2012,Oil and petroleum products (excluding biofuel portion),3434.095
SRB,2013,Oil and petroleum products (excluding biofuel portion),3462.036
SRB,2014,Oil and petroleum products (excluding biofuel portion),3363.289
SRB,2015,Oil and petroleum products (excluding biofuel portion),3489.487
SRB,2016,Oil and petroleum products (excluding biofuel portion),3806.826
SRB,2017,Oil and petroleum products (excluding biofuel portion),3817.053
SRB,2018,Oil and petroleum products (excluding biofuel portion),3833.452
SRB,2019,Oil and petroleum products (excluding biofuel portion),3890.199
SRB,2020,Oil and petroleum products (excluding biofuel portion),3588.256
SWE,2009,Oil and petroleum products (excluding biofuel portion),14612.274
SWE,2010,Oil and petroleum products (excluding biofuel portion),16517.577
SWE,2011,Oil and petroleum products (excluding biofuel portion),16159.881
SWE,2012,Oil and petroleum products (excluding biofuel portion),14932.601
SWE,2013,Oil and petroleum products (excluding biofuel portion),14252.835
SWE,2014,Oil and petroleum products (excluding biofuel portion),14010.919
SWE,2015,Oil and petroleum products (excluding biofuel portion),11337.474
SWE,2016,Oil and petroleum products (excluding biofuel portion),12954.692
SWE,2017,Oil and petroleum products (excluding biofuel portion),13036.936
SWE,2018,Oil and petroleum products (excluding biofuel portion),13417.236
SWE,2019,Oil and petroleum products (excluding biofuel portion),12609.64
SWE,2020,Oil and petroleum products (excluding biofuel portion),10920.026
SVN,2009,Oil and petroleum products (excluding biofuel portion),2611.852
SVN,2010,Oil and petroleum products (excluding biofuel portion),2621.622
SVN,2011,Oil and petroleum products (excluding biofuel portion),2613.296
SVN,2012,Oil and petroleum products (excluding biofuel portion),2555.679
SVN,2013,Oil and petroleum products (excluding biofuel portion),2413.662
SVN,2014,Oil and petroleum products (excluding biofuel portion),2384.114
SVN,2015,Oil and petroleum products (excluding biofuel portion),2352.571
SVN,2016,Oil and petroleum products (excluding biofuel portion),2524.395
SVN,2017,Oil and petroleum products (excluding biofuel portion),2585.733
SVN,2018,Oil and petroleum products (excluding biofuel portion),2679.372
SVN,2019,Oil and petroleum products (excluding biofuel portion),2560.185
SVN,2020,Oil and petroleum products (excluding biofuel portion),2126.394
SVK,2009,Oil and petroleum products (excluding biofuel portion),3317.34
SVK,2010,Oil and petroleum products (excluding biofuel portion),3505.191
SVK,2011,Oil and petroleum products (excluding biofuel portion),3433.41
SVK,2012,Oil and petroleum products (excluding biofuel portion),3222.073
SVK,2013,Oil and petroleum products (excluding biofuel portion),3094.703
SVK,2014,Oil and petroleum products (excluding biofuel portion),2840.333
SVK,2015,Oil and petroleum products (excluding biofuel portion),3104.69
SVK,2016,Oil and petroleum products (excluding biofuel portion),3326.213
SVK,2017,Oil and petroleum products (excluding biofuel portion),3690.203
SVK,2018,Oil and petroleum products (excluding biofuel portion),3785.959
SVK,2019,Oil and petroleum products (excluding biofuel portion),3597.941
SVK,2020,Oil and petroleum products (excluding biofuel portion),3598.446
TUR,2009,Oil and petroleum products (excluding biofuel portion),30829.755
TUR,2010,Oil and petroleum products (excluding biofuel portion),31694.334
TUR,2011,Oil and petroleum products (excluding biofuel portion),31798.452
TUR,2012,Oil and petroleum products (excluding biofuel portion),33740.618
TUR,2013,Oil and petroleum products (excluding biofuel portion),33957.865
TUR,2014,Oil and petroleum products (excluding biofuel portion),36723.089
TUR,2015,Oil and petroleum products (excluding biofuel portion),43202.309
TUR,2016,Oil and petroleum products (excluding biofuel portion),46787.599
TUR,2017,Oil and petroleum products (excluding biofuel portion),49229.041
TUR,2018,Oil and petroleum products (excluding biofuel portion),47257.709
TUR,2019,Oil and petroleum products (excluding biofuel portion),47998.77
TUR,2020,Oil and petroleum products (excluding biofuel portion),44293.192
UKR,2009,Oil and petroleum products (excluding biofuel portion),14143.219
UKR,2010,Oil and petroleum products (excluding biofuel portion),13452.836
UKR,2011,Oil and petroleum products (excluding biofuel portion),12689.825
UKR,2012,Oil and petroleum products (excluding biofuel portion),11914.458
UKR,2013,Oil and petroleum products (excluding biofuel portion),10020.691
UKR,2014,Oil and petroleum products (excluding biofuel portion),10770.768
UKR,2015,Oil and petroleum products (excluding biofuel portion),10627.293
UKR,2016,Oil and petroleum products (excluding biofuel portion),11306.675
UKR,2017,Oil and petroleum products (excluding biofuel portion),12893.443
UKR,2018,Oil and petroleum products (excluding biofuel portion),13572.374
UKR,2019,Oil and petroleum products (excluding biofuel portion),13596.693
UKR,2020,Oil and petroleum products (excluding biofuel portion),14174.139
GBR,2009,Oil and petroleum products (excluding biofuel portion),77457.776
GBR,2010,Oil and petroleum products (excluding biofuel portion),77089.255
GBR,2011,Oil and petroleum products (excluding biofuel portion),74579.138
GBR,2012,Oil and petroleum products (excluding biofuel portion),72998.782
GBR,2013,Oil and petroleum products (excluding biofuel portion),70486.761
GBR,2014,Oil and petroleum products (excluding biofuel portion),71821.352
GBR,2015,Oil and petroleum products (excluding biofuel portion),73558.277
GBR,2016,Oil and petroleum products (excluding biofuel portion),74761.863
GBR,2017,Oil and petroleum products (excluding biofuel portion),75636.944
GBR,2018,Oil and petroleum products (excluding biofuel portion),74971.505
GBR,2019,Oil and petroleum products (excluding biofuel portion),73675.951
KOS,2009,Oil and petroleum products (excluding biofuel portion),585.883
KOS,2010,Oil and petroleum products (excluding biofuel portion),551.903
KOS,2011,Oil and petroleum products (excluding biofuel portion),630.744
KOS,2012,Oil and petroleum products (excluding biofuel portion),582.446
KOS,2013,Oil and petroleum products (excluding biofuel portion),525.933
KOS,2014,Oil and petroleum products (excluding biofuel portion),555.149
KOS,2015,Oil and petroleum products (excluding biofuel portion),679.706
KOS,2016,Oil and petroleum products (excluding biofuel portion),671.954
KOS,2017,Oil and petroleum products (excluding biofuel portion),732.506
KOS,2018,Oil and petroleum products (excluding biofuel portion),734.16
KOS,2019,Oil and petroleum products (excluding biofuel portion),759.886
KOS,2020,Oil and petroleum products (excluding biofuel portion),745.322
ALB,2009,Peat and peat products,0
ALB,2010,Peat and peat products,0
ALB,2011,Peat and peat products,0
ALB,2012,Peat and peat products,0
ALB,2013,Peat and peat products,0
ALB,2014,Peat and peat products,0
ALB,2015,Peat and peat products,0
ALB,2016,Peat and peat products,0
ALB,2017,Peat and peat products,0
ALB,2018,Peat and peat products,0
ALB,2019,Peat and peat products,0
ALB,2020,Peat and peat products,0
AUT,2009,Peat and peat products,0.198
AUT,2010,Peat and peat products,0.21
AUT,2011,Peat and peat products,0.21
AUT,2012,Peat and peat products,0.21
AUT,2013,Peat and peat products,0.21
AUT,2014,Peat and peat products,0.21
AUT,2015,Peat and peat products,0.21
AUT,2016,Peat and peat products,0
AUT,2017,Peat and peat products,0
AUT,2018,Peat and peat products,0
AUT,2019,Peat and peat products,0
AUT,2020,Peat and peat products,0
BIH,2014,Peat and peat products,0
BIH,2015,Peat and peat products,0
BIH,2016,Peat and peat products,0
BIH,2017,Peat and peat products,0
BIH,2018,Peat and peat products,0
BIH,2019,Peat and peat products,0
BIH,2020,Peat and peat products,0
BEL,2009,Peat and peat products,0
BEL,2010,Peat and peat products,0
BEL,2011,Peat and peat products,0
BEL,2012,Peat and peat products,0
BEL,2013,Peat and peat products,0
BEL,2014,Peat and peat products,0
BEL,2015,Peat and peat products,0
BEL,2016,Peat and peat products,0
BEL,2017,Peat and peat products,0
BEL,2018,Peat and peat products,0
BEL,2019,Peat and peat products,0
BEL,2020,Peat and peat products,0
BGR,2009,Peat and peat products,0
BGR,2010,Peat and peat products,0
BGR,2011,Peat and peat products,0
BGR,2012,Peat and peat products,0
BGR,2013,Peat and peat products,0
BGR,2014,Peat and peat products,0
BGR,2015,Peat and peat products,0
BGR,2016,Peat and peat products,0
BGR,2017,Peat and peat products,0
BGR,2018,Peat and peat products,0
BGR,2019,Peat and peat products,0
BGR,2020,Peat and peat products,0
CYP,2009,Peat and peat products,0
CYP,2010,Peat and peat products,0
CYP,2011,Peat and peat products,0
CYP,2012,Peat and peat products,0
CYP,2013,Peat and peat products,0
CYP,2014,Peat and peat products,0
CYP,2015,Peat and peat products,0
CYP,2016,Peat and peat products,0
CYP,2017,Peat and peat products,0
CYP,2018,Peat and peat products,0
CYP,2019,Peat and peat products,0
CYP,2020,Peat and peat products,0
CZE,2009,Peat and peat products,0
CZE,2010,Peat and peat products,0
CZE,2011,Peat and peat products,0
CZE,2012,Peat and peat products,0
CZE,2013,Peat and peat products,0
CZE,2014,Peat and peat products,0
CZE,2015,Peat and peat products,0
CZE,2016,Peat and peat products,0
CZE,2017,Peat and peat products,0
CZE,2018,Peat and peat products,0
CZE,2019,Peat and peat products,0
CZE,2020,Peat and peat products,0
DEU,2009,Peat and peat products,0
DEU,2010,Peat and peat products,0
DEU,2011,Peat and peat products,0
DEU,2012,Peat and peat products,0
DEU,2013,Peat and peat products,0
DEU,2014,Peat and peat products,0
DEU,2015,Peat and peat products,0
DEU,2016,Peat and peat products,0
DEU,2017,Peat and peat products,0
DEU,2018,Peat and peat products,0
DEU,2019,Peat and peat products,0
DEU,2020,Peat and peat products,0
DNK,2009,Peat and peat products,0
DNK,2010,Peat and peat products,0
DNK,2011,Peat and peat products,0
DNK,2012,Peat and peat products,0
DNK,2013,Peat and peat products,0
DNK,2014,Peat and peat products,0
DNK,2015,Peat and peat products,0
DNK,2016,Peat and peat products,0
DNK,2017,Peat and peat products,0
DNK,2018,Peat and peat products,0
DNK,2019,Peat and peat products,0
DNK,2020,Peat and peat products,0
EST,2009,Peat and peat products,52.69
EST,2010,Peat and peat products,54.17
EST,2011,Peat and peat products,51.005
EST,2012,Peat and peat products,47.225
EST,2013,Peat and peat products,44.082
EST,2014,Peat and peat products,38.572
EST,2015,Peat and peat products,31.976
EST,2016,Peat and peat products,34.388
EST,2017,Peat and peat products,39.195
EST,2018,Peat and peat products,33.923
EST,2019,Peat and peat products,23.059
EST,2020,Peat and peat products,28.559
GRC,2009,Peat and peat products,0
GRC,2010,Peat and peat products,0
GRC,2011,Peat and peat products,0
GRC,2012,Peat and peat products,0
GRC,2013,Peat and peat products,0
GRC,2014,Peat and peat products,0
GRC,2015,Peat and peat products,0
GRC,2016,Peat and peat products,0
GRC,2017,Peat and peat products,0
GRC,2018,Peat and peat products,0
GRC,2019,Peat and peat products,0
GRC,2020,Peat and peat products,0
ESP,2009,Peat and peat products,0
ESP,2010,Peat and peat products,0
ESP,2011,Peat and peat products,0
ESP,2012,Peat and peat products,0
ESP,2013,Peat and peat products,0
ESP,2014,Peat and peat products,0
ESP,2015,Peat and peat products,0
ESP,2016,Peat and peat products,0
ESP,2017,Peat and peat products,0
ESP,2018,Peat and peat products,0
ESP,2019,Peat and peat products,0
ESP,2020,Peat and peat products,0
FIN,2009,Peat and peat products,1765.973
FIN,2010,Peat and peat products,2290.847
FIN,2011,Peat and peat products,2030.255
FIN,2012,Peat and peat products,1557.753
FIN,2013,Peat and peat products,1350.351
FIN,2014,Peat and peat products,1426.776
FIN,2015,Peat and peat products,1385.064
FIN,2016,Peat and peat products,1345.987
FIN,2017,Peat and peat products,1283.407
FIN,2018,Peat and peat products,1477.842
FIN,2019,Peat and peat products,1353.155
FIN,2020,Peat and peat products,1030.171
FRA,2009,Peat and peat products,0
FRA,2010,Peat and peat products,0
FRA,2011,Peat and peat products,0
FRA,2012,Peat and peat products,0
FRA,2013,Peat and peat products,0
FRA,2014,Peat and peat products,0
FRA,2015,Peat and peat products,0
FRA,2016,Peat and peat products,0
FRA,2017,Peat and peat products,0
FRA,2018,Peat and peat products,0
FRA,2019,Peat and peat products,0
FRA,2020,Peat and peat products,0
GEO,2013,Peat and peat products,0
GEO,2014,Peat and peat products,0
GEO,2015,Peat and peat products,0
GEO,2016,Peat and peat products,0
GEO,2017,Peat and peat products,0
GEO,2018,Peat and peat products,0
GEO,2019,Peat and peat products,0
GEO,2020,Peat and peat products,0
HRV,2009,Peat and peat products,0
HRV,2010,Peat and peat products,0
HRV,2011,Peat and peat products,0
HRV,2012,Peat and peat products,0
HRV,2013,Peat and peat products,0
HRV,2014,Peat and peat products,0
HRV,2015,Peat and peat products,0
HRV,2016,Peat and peat products,0
HRV,2017,Peat and peat products,0
HRV,2018,Peat and peat products,0
HRV,2019,Peat and peat products,0
HRV,2020,Peat and peat products,0
HUN,2009,Peat and peat products,0
HUN,2010,Peat and peat products,0
HUN,2011,Peat and peat products,0
HUN,2012,Peat and peat products,0
HUN,2013,Peat and peat products,0
HUN,2014,Peat and peat products,0
HUN,2015,Peat and peat products,0
HUN,2016,Peat and peat products,0
HUN,2017,Peat and peat products,0
HUN,2018,Peat and peat products,0
HUN,2019,Peat and peat products,0
HUN,2020,Peat and peat products,0
IRL,2009,Peat and peat products,1069.854
IRL,2010,Peat and peat products,616.129
IRL,2011,Peat and peat products,704.419
IRL,2012,Peat and peat products,1115.474
IRL,2013,Peat and peat products,385.659
IRL,2014,Peat and peat products,672.277
IRL,2015,Peat and peat products,761.779
IRL,2016,Peat and peat products,773.154
IRL,2017,Peat and peat products,673.294
IRL,2018,Peat and peat products,607.421
IRL,2019,Peat and peat products,758.494
IRL,2020,Peat and peat products,599.368
ISL,2009,Peat and peat products,0
ISL,2010,Peat and peat products,0
ISL,2011,Peat and peat products,0
ISL,2012,Peat and peat products,0
ISL,2013,Peat and peat products,0
ISL,2014,Peat and peat products,0
ISL,2015,Peat and peat products,0
ISL,2016,Peat and peat products,0
ISL,2017,Peat and peat products,0
ISL,2018,Peat and peat products,0
ISL,2019,Peat and peat products,0
ISL,2020,Peat and peat products,0
ITA,2009,Peat and peat products,0
ITA,2010,Peat and peat products,0
ITA,2011,Peat and peat products,0
ITA,2012,Peat and peat products,0
ITA,2013,Peat and peat products,0
ITA,2014,Peat and peat products,0
ITA,2015,Peat and peat products,0
ITA,2016,Peat and peat products,0
ITA,2017,Peat and peat products,0
ITA,2018,Peat and peat products,0
ITA,2019,Peat and peat products,0
ITA,2020,Peat and peat products,0
LTU,2009,Peat and peat products,22.3
LTU,2010,Peat and peat products,23.963
LTU,2011,Peat and peat products,28.911
LTU,2012,Peat and peat products,33.358
LTU,2013,Peat and peat products,40.954
LTU,2014,Peat and peat products,30.779
LTU,2015,Peat and peat products,20.416
LTU,2016,Peat and peat products,24.954
LTU,2017,Peat and peat products,33.584
LTU,2018,Peat and peat products,37.038
LTU,2019,Peat and peat products,27.138
LTU,2020,Peat and peat products,18.174
LUX,2009,Peat and peat products,0
LUX,2010,Peat and peat products,0
LUX,2011,Peat and peat products,0
LUX,2012,Peat and peat products,0
LUX,2013,Peat and peat products,0
LUX,2014,Peat and peat products,0
LUX,2015,Peat and peat products,0
LUX,2016,Peat and peat products,0
LUX,2017,Peat and peat products,0
LUX,2018,Peat and peat products,0
LUX,2019,Peat and peat products,0
LUX,2020,Peat and peat products,0
LVA,2009,Peat and peat products,0.72
LVA,2010,Peat and peat products,2.4
LVA,2011,Peat and peat products,0.96
LVA,2012,Peat and peat products,0.72
LVA,2013,Peat and peat products,1.92
LVA,2014,Peat and peat products,0.72
LVA,2015,Peat and peat products,0.24
LVA,2016,Peat and peat products,0.72
LVA,2017,Peat and peat products,0.659
LVA,2018,Peat and peat products,2.804
LVA,2019,Peat and peat products,1.009
LVA,2020,Peat and peat products,0.567
MDA,2010,Peat and peat products,0
MDA,2011,Peat and peat products,0
MDA,2012,Peat and peat products,0
MDA,2013,Peat and peat products,0
MDA,2014,Peat and peat products,0
MDA,2015,Peat and peat products,0.284
MDA,2016,Peat and peat products,0
MDA,2017,Peat and peat products,0
MDA,2018,Peat and peat products,0
MDA,2019,Peat and peat products,0
MDA,2020,Peat and peat products,0
MNE,2009,Peat and peat products,0
MNE,2010,Peat and peat products,0
MNE,2011,Peat and peat products,0
MNE,2012,Peat and peat products,0
MNE,2013,Peat and peat products,0
MNE,2014,Peat and peat products,0
MNE,2015,Peat and peat products,0
MNE,2016,Peat and peat products,0
MNE,2017,Peat and peat products,0
MNE,2018,Peat and peat products,0
MNE,2019,Peat and peat products,0
MNE,2020,Peat and peat products,0
MKD,2009,Peat and peat products,0
MKD,2010,Peat and peat products,0
MKD,2011,Peat and peat products,0
MKD,2012,Peat and peat products,0
MKD,2013,Peat and peat products,0
MKD,2014,Peat and peat products,0
MKD,2015,Peat and peat products,0
MKD,2016,Peat and peat products,0
MKD,2017,Peat and peat products,0
MKD,2018,Peat and peat products,0
MKD,2019,Peat and peat products,0
MKD,2020,Peat and peat products,0
MLT,2009,Peat and peat products,0
MLT,2010,Peat and peat products,0
MLT,2011,Peat and peat products,0
MLT,2012,Peat and peat products,0
MLT,2013,Peat and peat products,0
MLT,2014,Peat and peat products,0
MLT,2015,Peat and peat products,0
MLT,2016,Peat and peat products,0
MLT,2017,Peat and peat products,0
MLT,2018,Peat and peat products,0
MLT,2019,Peat and peat products,0
MLT,2020,Peat and peat products,0
NLD,2009,Peat and peat products,0
NLD,2010,Peat and peat products,0
NLD,2011,Peat and peat products,0
NLD,2012,Peat and peat products,0
NLD,2013,Peat and peat products,0
NLD,2014,Peat and peat products,0
NLD,2015,Peat and peat products,0
NLD,2016,Peat and peat products,0
NLD,2017,Peat and peat products,0
NLD,2018,Peat and peat products,0
NLD,2019,Peat and peat products,0
NLD,2020,Peat and peat products,0
NOR,2009,Peat and peat products,0
NOR,2010,Peat and peat products,0
NOR,2011,Peat and peat products,0
NOR,2012,Peat and peat products,0
NOR,2013,Peat and peat products,0
NOR,2014,Peat and peat products,0
NOR,2015,Peat and peat products,0
NOR,2016,Peat and peat products,0
NOR,2017,Peat and peat products,0
NOR,2018,Peat and peat products,0
NOR,2019,Peat and peat products,0
NOR,2020,Peat and peat products,0
POL,2009,Peat and peat products,0
POL,2010,Peat and peat products,0
POL,2011,Peat and peat products,0
POL,2012,Peat and peat products,0
POL,2013,Peat and peat products,0
POL,2014,Peat and peat products,0
POL,2015,Peat and peat products,0
POL,2016,Peat and peat products,0
POL,2017,Peat and peat products,0
POL,2018,Peat and peat products,0
POL,2019,Peat and peat products,0
POL,2020,Peat and peat products,0
PRT,2009,Peat and peat products,0
PRT,2010,Peat and peat products,0
PRT,2011,Peat and peat products,0
PRT,2012,Peat and peat products,0
PRT,2013,Peat and peat products,0
PRT,2014,Peat and peat products,0
PRT,2015,Peat and peat products,0
PRT,2016,Peat and peat products,0
PRT,2017,Peat and peat products,0
PRT,2018,Peat and peat products,0
PRT,2019,Peat and peat products,0
PRT,2020,Peat and peat products,0
ROU,2009,Peat and peat products,9.028
ROU,2010,Peat and peat products,8.398
ROU,2011,Peat and peat products,8.188
ROU,2012,Peat and peat products,0.42
ROU,2013,Peat and peat products,7.978
ROU,2014,Peat and peat products,6.928
ROU,2015,Peat and peat products,8.188
ROU,2016,Peat and peat products,9.447
ROU,2017,Peat and peat products,11.862
ROU,2018,Peat and peat products,14.854
ROU,2019,Peat and peat products,14.668
ROU,2020,Peat and peat products,16.334
SRB,2009,Peat and peat products,0
SRB,2010,Peat and peat products,0
SRB,2011,Peat and peat products,0
SRB,2012,Peat and peat products,0
SRB,2013,Peat and peat products,0
SRB,2014,Peat and peat products,0
SRB,2015,Peat and peat products,0
SRB,2016,Peat and peat products,0
SRB,2017,Peat and peat products,0
SRB,2018,Peat and peat products,0
SRB,2019,Peat and peat products,0
SRB,2020,Peat and peat products,0
SWE,2009,Peat and peat products,344.031
SWE,2010,Peat and peat products,350.76
SWE,2011,Peat and peat products,331.002
SWE,2012,Peat and peat products,253.11
SWE,2013,Peat and peat products,230.805
SWE,2014,Peat and peat products,168.348
SWE,2015,Peat and peat products,135.511
SWE,2016,Peat and peat products,144.205
SWE,2017,Peat and peat products,135.427
SWE,2018,Peat and peat products,189.708
SWE,2019,Peat and peat products,126.622
SWE,2020,Peat and peat products,61.906
SVN,2009,Peat and peat products,0
SVN,2010,Peat and peat products,0
SVN,2011,Peat and peat products,0
SVN,2012,Peat and peat products,0
SVN,2013,Peat and peat products,0
SVN,2014,Peat and peat products,0
SVN,2015,Peat and peat products,0
SVN,2016,Peat and peat products,0
SVN,2017,Peat and peat products,0
SVN,2018,Peat and peat products,0
SVN,2019,Peat and peat products,0
SVN,2020,Peat and peat products,0
SVK,2009,Peat and peat products,0
SVK,2010,Peat and peat products,0
SVK,2011,Peat and peat products,0
SVK,2012,Peat and peat products,0
SVK,2013,Peat and peat products,0
SVK,2014,Peat and peat products,0
SVK,2015,Peat and peat products,0
SVK,2016,Peat and peat products,0
SVK,2017,Peat and peat products,0
SVK,2018,Peat and peat products,0
SVK,2019,Peat and peat products,0
SVK,2020,Peat and peat products,0
TUR,2009,Peat and peat products,0
